,n_voters,n_cands,n_issues,voters_p,cands_p,app_k,app_thresh,election_rules,n_reps,default_style,delegation_style,best_k,n_delegators,mean,variance,skew,kurtosis
38,100,80,200,0.5,0.5,100,0.5,rav,21,uniform,None,None,None,0.595155,0.0011872009750000002,0.18562274817033175,0.12323693140604686
39,100,80,200,0.5,0.5,100,0.5,irv,21,uniform,None,None,None,0.5436700000000001,0.0011216310999999993,-0.0037759082737634495,-0.017569568621871312
40,100,80,200,0.5,0.5,100,0.5,max_agreement,21,uniform,None,None,None,0.6221800000000001,0.001155897600000001,-0.286947360490259,-0.4123710778190257
41,100,80,200,0.5,0.5,100,0.5,random_winners,21,uniform,None,None,None,0.50006,0.0010782964000000006,-0.2356806773034643,0.15895671833573344
42,100,90,200,0.5,0.5,100,0.5,max_approval,21,uniform,None,None,None,0.6036549999999999,0.0010818159750000007,-0.16146697691258646,0.09713573469717218
43,100,90,200,0.5,0.5,100,0.5,borda,21,uniform,None,None,None,0.6158800000000001,0.0008232756000000007,-0.3658392666967807,0.15425910705127333
44,100,90,200,0.5,0.5,100,0.5,plurality,21,uniform,None,None,None,0.53473,0.0011194770999999996,-0.14296604811450406,-0.11614892383482145
45,100,90,200,0.5,0.5,100,0.5,rav,21,uniform,None,None,None,0.59974,0.0010253824000000006,0.12354629951184651,-0.18286462049257945
46,100,90,200,0.5,0.5,100,0.5,irv,21,uniform,None,None,None,0.54544,0.0012982563999999993,0.16130408998036802,-0.13482200601007088
47,100,90,200,0.5,0.5,100,0.5,max_agreement,21,uniform,None,None,None,0.6252349999999999,0.0009045197750000011,-0.07048042341769327,-0.3381031464918327
48,100,90,200,0.5,0.5,100,0.5,random_winners,21,uniform,None,None,None,0.49742000000000003,0.0014950936000000003,0.20035389258508768,0.617126799008124
49,100,100,200,0.5,0.5,100,0.5,max_approval,21,uniform,None,None,None,0.612715,0.000878203775000001,0.06514442822709067,-0.6097285121615972
50,100,100,200,0.5,0.5,100,0.5,borda,21,uniform,None,None,None,0.63308,0.0010297136000000009,0.02763787524295314,-0.1816646927239125
51,100,100,200,0.5,0.5,100,0.5,plurality,21,uniform,None,None,None,0.543875,0.0011874093749999993,-0.1945218580275065,-0.5706416439052755
52,100,100,200,0.5,0.5,100,0.5,rav,21,uniform,None,None,None,0.6089,0.0007950900000000009,0.23857116789387395,-0.030002586902092787
53,100,100,200,0.5,0.5,100,0.5,irv,21,uniform,None,None,None,0.552125,0.0011987593749999991,0.0019079319993171313,0.21502415481883563
54,100,100,200,0.5,0.5,100,0.5,max_agreement,21,uniform,None,None,None,0.637205,0.0010392129750000007,-0.039886643884499015,-0.23295278502841388
55,100,100,200,0.5,0.5,100,0.5,random_winners,21,uniform,None,None,None,0.500885,0.0015050917750000009,-0.4884045714965776,0.3606460584066591
