,n_voters,n_cands,n_issues,voters_p,cands_p,app_k,app_thresh,election_rules,n_reps,default_style,delegation_style,best_k,n_delegators,mean,variance,skew,kurtosis
36,100,60,200,0.5,0.6,100,0.5,borda,21,uniform,None,None,None,0.5718249999999999,0.001135544374999999,0.09863197447133155,-0.49005267911728634
37,100,60,200,0.5,0.6,100,0.5,plurality,21,uniform,None,None,None,0.5284500000000001,0.0014837474999999998,0.224456653891752,-0.29402550152338947
38,100,60,200,0.5,0.6,100,0.5,rav,21,uniform,None,None,None,0.5554300000000001,0.000989615099999999,-0.3151131815653686,-0.04869510285608225
39,100,60,200,0.5,0.6,100,0.5,irv,21,uniform,None,None,None,0.532855,0.0014349239749999998,-0.21825343000843814,-0.03262037276717544
40,100,60,200,0.5,0.6,100,0.5,max_agreement,21,uniform,None,None,None,0.574295,0.0011806779749999991,-0.06841115660599965,0.08714317330633259
41,100,60,200,0.5,0.6,100,0.5,random_winners,21,uniform,None,None,None,0.5013,0.0014922600000000005,-0.21877635190274505,-0.23761272029217295
42,100,60,200,0.5,0.7,100,0.5,max_approval,21,uniform,None,None,None,0.5095350000000001,0.0011329587750000003,-0.06244424185179414,-0.3559212814055073
43,100,60,200,0.5,0.7,100,0.5,borda,21,uniform,None,None,None,0.51227,0.0011273971,0.06398157745154708,-0.1990191963563439
44,100,60,200,0.5,0.7,100,0.5,plurality,21,uniform,None,None,None,0.500815,0.0010229607750000004,0.03141819432233021,-0.29977723667728506
45,100,60,200,0.5,0.7,100,0.5,rav,21,uniform,None,None,None,0.50865,0.0011013275,-0.056668224540876486,-0.47248795233706975
46,100,60,200,0.5,0.7,100,0.5,irv,21,uniform,None,None,None,0.501575,0.0010424443750000005,-0.09655650321005115,-0.15804677689300428
47,100,60,200,0.5,0.7,100,0.5,max_agreement,21,uniform,None,None,None,0.513905,0.0010449259750000004,0.16961762725160698,-0.30857130841669234
48,100,60,200,0.5,0.7,100,0.5,random_winners,21,uniform,None,None,None,0.49493500000000007,0.0010689707750000004,-0.3012056485661468,0.3697516457467147
49,100,60,200,0.5,0.8,100,0.5,max_approval,21,uniform,None,None,None,0.49948,0.0014430296000000008,-0.10011973663190006,-0.1585660519553178
50,100,60,200,0.5,0.8,100,0.5,borda,21,uniform,None,None,None,0.499985,0.0014684747750000006,-0.07218909143619846,-0.1685889802939129
51,100,60,200,0.5,0.8,100,0.5,plurality,21,uniform,None,None,None,0.49874,0.001429962400000001,-0.07226681722558193,-0.16128895257633458
52,100,60,200,0.5,0.8,100,0.5,rav,21,uniform,None,None,None,0.499895,0.0014554639750000006,-0.06998254470488277,-0.20220926578729115
53,100,60,200,0.5,0.8,100,0.5,irv,21,uniform,None,None,None,0.4989599999999999,0.0014501684000000005,-0.09837393676535548,-0.21016198429718091
54,100,60,200,0.5,0.8,100,0.5,max_agreement,21,uniform,None,None,None,0.500195,0.0014726869750000006,-0.12764084094984388,-0.2341296463355893
55,100,60,200,0.5,0.8,100,0.5,random_winners,21,uniform,None,None,None,0.499195,0.0014791769750000009,-0.07264361822881281,-0.14462493676931354
56,100,60,200,0.5,0.9,100,0.5,max_approval,21,uniform,None,None,None,0.496815,0.0009479807750000009,-0.17192570934747045,-0.4692556489334918
57,100,60,200,0.5,0.9,100,0.5,borda,21,uniform,None,None,None,0.496815,0.0009479807750000009,-0.17192570934747045,-0.4692556489334918
58,100,60,200,0.5,0.9,100,0.5,plurality,21,uniform,None,None,None,0.496815,0.0009479807750000009,-0.17192570934747045,-0.4692556489334918
59,100,60,200,0.5,0.9,100,0.5,rav,21,uniform,None,None,None,0.496815,0.0009479807750000009,-0.17192570934747045,-0.4692556489334918
60,100,60,200,0.5,0.9,100,0.5,irv,21,uniform,None,None,None,0.496815,0.0009479807750000009,-0.17192570934747045,-0.4692556489334918
61,100,60,200,0.5,0.9,100,0.5,max_agreement,21,uniform,None,None,None,0.49687,0.0009480531000000007,-0.177250414282648,-0.46839331635558246
62,100,60,200,0.5,0.9,100,0.5,random_winners,21,uniform,None,None,None,0.496815,0.0009479807750000009,-0.17192570934747045,-0.4692556489334918
63,100,60,200,0.5,1,100,0.5,max_approval,21,uniform,None,None,None,0.5010950000000001,0.0013261759750000004,0.19693205399644162,0.07706594494312125
64,100,60,200,0.5,1,100,0.5,borda,21,uniform,None,None,None,0.5010950000000001,0.0013261759750000004,0.19693205399644162,0.07706594494312125
65,100,60,200,0.5,1,100,0.5,plurality,21,uniform,None,None,None,0.5010950000000001,0.0013261759750000004,0.19693205399644162,0.07706594494312125
66,100,60,200,0.5,1,100,0.5,rav,21,uniform,None,None,None,0.5010950000000001,0.0013261759750000004,0.19693205399644162,0.07706594494312125
67,100,60,200,0.5,1,100,0.5,irv,21,uniform,None,None,None,0.5010950000000001,0.0013261759750000004,0.19693205399644162,0.07706594494312125
68,100,60,200,0.5,1,100,0.5,max_agreement,21,uniform,None,None,None,0.5010950000000001,0.0013261759750000004,0.19693205399644162,0.07706594494312125
69,100,60,200,0.5,1,100,0.5,random_winners,21,uniform,None,None,None,0.5010950000000001,0.0013261759750000004,0.19693205399644162,0.07706594494312125
