,n_voters,n_cands,n_issues,voters_p,cands_p,app_k,app_thresh,election_rules,n_reps,default_style,delegation_style,best_k,n_delegators,mean,variance,skew,kurtosis
36,100,60,120,0.6,0.6,100,0.5,borda,21,uniform,None,None,None,0.8909750000000001,0.0007022299305555555,-0.4948527835970898,0.030332640418688328
37,100,60,120,0.6,0.6,100,0.5,plurality,21,uniform,None,None,None,0.8674416666666666,0.0008890521527777783,-0.10582726753282032,-0.15320716583983973
38,100,60,120,0.6,0.6,100,0.5,rav,21,uniform,None,None,None,0.8929166666666667,0.0007894097222222225,-0.4565201404337548,-0.24766463062114408
39,100,60,120,0.6,0.6,100,0.5,irv,21,uniform,None,None,None,0.8737416666666666,0.0007741804861111115,-0.03593036980513358,-0.235604563281393
40,100,60,120,0.6,0.6,100,0.5,max_agreement,21,uniform,None,None,None,0.8875666666666666,0.0007393011111111112,-0.23081464091475049,-0.5276956353803617
41,100,60,120,0.6,0.6,100,0.5,random_winners,21,uniform,None,None,None,0.8126416666666667,0.0009467854861111111,-0.30907410866635243,0.7987313657431563
42,100,60,140,0.6,0.6,100,0.5,max_approval,21,uniform,None,None,None,0.8833357142857144,0.0006218423979591836,-0.24930735712846933,0.21609775671204412
43,100,60,140,0.6,0.6,100,0.5,borda,21,uniform,None,None,None,0.8879214285714284,0.0005554856632653059,-0.4804277907342562,0.5018031688907731
44,100,60,140,0.6,0.6,100,0.5,plurality,21,uniform,None,None,None,0.8605000000000002,0.0006514846938775509,-0.5256806559641524,0.983952989653218
45,100,60,140,0.6,0.6,100,0.5,rav,21,uniform,None,None,None,0.8868142857142856,0.0006008308163265304,-0.2957101539417949,0.4882757760557679
46,100,60,140,0.6,0.6,100,0.5,irv,21,uniform,None,None,None,0.8668428571428571,0.0007099916326530611,-0.04125268444241499,0.2392023802725629
47,100,60,140,0.6,0.6,100,0.5,max_agreement,21,uniform,None,None,None,0.8888285714285715,0.0004872399999999999,-0.32590672412456206,-0.32202026160115693
48,100,60,140,0.6,0.6,100,0.5,random_winners,21,uniform,None,None,None,0.8087571428571428,0.0011297410204081637,-0.010791604330805895,0.27181794694187644
49,100,60,160,0.6,0.6,100,0.5,max_approval,21,uniform,None,None,None,0.8814187499999999,0.0005862605859375002,0.23826352879365295,-0.6742668777335683
50,100,60,160,0.6,0.6,100,0.5,borda,21,uniform,None,None,None,0.8830875000000001,0.00051084234375,0.20697195644366284,0.33436126072409067
51,100,60,160,0.6,0.6,100,0.5,plurality,21,uniform,None,None,None,0.8571937499999999,0.0005212577734374995,-0.3137359541322487,-0.1483528039025912
52,100,60,160,0.6,0.6,100,0.5,rav,21,uniform,None,None,None,0.880075,0.0006120568749999999,0.05916853705822338,-0.3511458411895112
53,100,60,160,0.6,0.6,100,0.5,irv,21,uniform,None,None,None,0.8624375,0.00067319921875,-0.23670606536559824,-0.15571221928178414
54,100,60,160,0.6,0.6,100,0.5,max_agreement,21,uniform,None,None,None,0.883575,0.000553344375,-0.2623686473799911,0.5034451191163507
55,100,60,160,0.6,0.6,100,0.5,random_winners,21,uniform,None,None,None,0.81118125,0.0008323624609375,0.13166285362705557,-0.341381056528709
56,100,60,180,0.6,0.6,100,0.5,max_approval,21,uniform,None,None,None,0.8754777777777779,0.0005456359259259261,-0.16189962642411126,-0.302634910273361
57,100,60,180,0.6,0.6,100,0.5,borda,21,uniform,None,None,None,0.8815277777777778,0.0005709683641975307,-0.6972419354005898,0.04557246603864451
58,100,60,180,0.6,0.6,100,0.5,plurality,21,uniform,None,None,None,0.8524722222222222,0.0007901535493827163,-0.12630186494495635,-0.056792278410681796
59,100,60,180,0.6,0.6,100,0.5,rav,21,uniform,None,None,None,0.8792388888888888,0.0005345626851851852,-0.5572762712636488,-0.08700710962517944
60,100,60,180,0.6,0.6,100,0.5,irv,21,uniform,None,None,None,0.8593500000000001,0.0006414972530864198,-0.13925222624741287,0.18811328166272467
61,100,60,180,0.6,0.6,100,0.5,max_agreement,21,uniform,None,None,None,0.8843999999999999,0.0006250350617283953,-0.4758308203247965,-0.11325482571267509
62,100,60,180,0.6,0.6,100,0.5,random_winners,21,uniform,None,None,None,0.8109777777777778,0.0006897970370370368,-0.1658648091509068,-0.4441908408804447
63,100,60,200,0.6,0.6,100,0.5,max_approval,21,uniform,None,None,None,0.8690599999999999,0.0004498164000000008,0.0856188960070873,-0.0011179108131309512
64,100,60,200,0.6,0.6,100,0.5,borda,21,uniform,None,None,None,0.872715,0.00045365377500000074,0.13002431831845104,-0.7357655745984961
65,100,60,200,0.6,0.6,100,0.5,plurality,21,uniform,None,None,None,0.8510650000000001,0.0005597907750000006,0.13778343898473924,0.029697310122664078
66,100,60,200,0.6,0.6,100,0.5,rav,21,uniform,None,None,None,0.87198,0.0004344296000000007,0.05764627413615592,-0.08795267199677292
67,100,60,200,0.6,0.6,100,0.5,irv,21,uniform,None,None,None,0.853035,0.0006021137750000005,-0.021410085583670704,-0.40627608929162795
68,100,60,200,0.6,0.6,100,0.5,max_agreement,21,uniform,None,None,None,0.8735300000000001,0.0004137391000000007,0.13902789127801385,-0.5269124583756892
69,100,60,200,0.6,0.6,100,0.5,random_winners,21,uniform,None,None,None,0.806235,0.000599149774999999,-0.04025434558481792,0.28329267307758377
