,n_voters,n_cands,n_issues,voters_p,cands_p,app_k,app_thresh,election_rules,n_reps,default_style,delegation_style,best_k,n_delegators,mean,variance,skew,kurtosis
0,100,60,200,0.5,0,100,0.5,borda,21,uniform,incisive,None,0,0.5067200000000001,0.0010481416000000005,-0.10809342642830369,-0.5296398697993672
1,100,60,200,0.5,0,100,0.5,borda,21,uniform,incisive,None,10,0.5067200000000001,0.0010481416000000005,-0.10809342642830369,-0.5296398697993672
2,100,60,200,0.5,0,100,0.5,borda,21,uniform,incisive,None,20,0.5067200000000001,0.0010481416000000005,-0.10809342642830369,-0.5296398697993672
3,100,60,200,0.5,0,100,0.5,borda,21,uniform,incisive,None,30,0.5067200000000001,0.0010481416000000005,-0.10809342642830369,-0.5296398697993672
4,100,60,200,0.5,0,100,0.5,borda,21,uniform,incisive,None,40,0.5067200000000001,0.0010481416000000005,-0.10809342642830369,-0.5296398697993672
5,100,60,200,0.5,0,100,0.5,borda,21,uniform,incisive,None,50,0.5067200000000001,0.0010481416000000005,-0.10809342642830369,-0.5296398697993672
6,100,60,200,0.5,0,100,0.5,borda,21,uniform,incisive,None,60,0.5067200000000001,0.0010481416000000005,-0.10809342642830369,-0.5296398697993672
7,100,60,200,0.5,0,100,0.5,borda,21,uniform,incisive,None,70,0.5067200000000001,0.0010481416000000005,-0.10809342642830369,-0.5296398697993672
8,100,60,200,0.5,0,100,0.5,borda,21,uniform,incisive,None,80,0.5067200000000001,0.0010481416000000005,-0.10809342642830369,-0.5296398697993672
9,100,60,200,0.5,0,100,0.5,borda,21,uniform,incisive,None,90,0.5067200000000001,0.0010481416000000005,-0.10809342642830369,-0.5296398697993672
10,100,60,200,0.5,0,100,0.5,borda,21,uniform,incisive,None,100,0.5067200000000001,0.0010481416000000005,-0.10809342642830369,-0.5296398697993672
11,100,60,200,0.5,0.1,100,0.5,borda,21,uniform,incisive,None,0,0.49765,0.0014041775000000008,0.1379366631608111,0.28785266574930013
12,100,60,200,0.5,0.1,100,0.5,borda,21,uniform,incisive,None,10,0.49765,0.0014041775000000008,0.1379366631608111,0.28785266574930013
13,100,60,200,0.5,0.1,100,0.5,borda,21,uniform,incisive,None,20,0.497705,0.0014129579750000007,0.15207779675811756,0.30237200149083376
14,100,60,200,0.5,0.1,100,0.5,borda,21,uniform,incisive,None,30,0.49765,0.0014041775000000008,0.1379366631608111,0.28785266574930013
15,100,60,200,0.5,0.1,100,0.5,borda,21,uniform,incisive,None,40,0.497815,0.0014233507750000007,0.17574505565250448,0.3903389015896406
16,100,60,200,0.5,0.1,100,0.5,borda,21,uniform,incisive,None,50,0.49857999999999997,0.0014141336000000008,0.22159018872220634,0.41410884051054087
17,100,60,200,0.5,0.1,100,0.5,borda,21,uniform,incisive,None,60,0.5003449999999999,0.001448905975000001,0.18244104506485442,0.3719378739244319
18,100,60,200,0.5,0.1,100,0.5,borda,21,uniform,incisive,None,70,0.5108950000000001,0.0013728739750000004,0.11307155057212438,0.02169236885046022
19,100,60,200,0.5,0.1,100,0.5,borda,21,uniform,incisive,None,80,0.548875,0.0012576093749999992,0.0357800454741251,-0.3940315400520009
20,100,60,200,0.5,0.1,100,0.5,borda,21,uniform,incisive,None,90,0.704395,0.0009486589749999993,0.3774741356416754,1.2839733039620027
21,100,60,200,0.5,0.1,100,0.5,borda,21,uniform,incisive,None,100,0.958415,0.000165962775,-0.29547615054025045,-0.15447164297599425
22,100,60,200,0.5,0.2,100,0.5,borda,21,uniform,incisive,None,0,0.49124,0.0012240624000000007,-0.6309439158433037,0.7764074862589245
23,100,60,200,0.5,0.2,100,0.5,borda,21,uniform,incisive,None,10,0.491405,0.001228850975000001,-0.6285034895136848,0.7843387993397344
24,100,60,200,0.5,0.2,100,0.5,borda,21,uniform,incisive,None,20,0.49250499999999997,0.001241049975000001,-0.6867926599399151,0.8782949387679908
25,100,60,200,0.5,0.2,100,0.5,borda,21,uniform,incisive,None,30,0.49354,0.001228418400000001,-0.6741189383377097,0.9590569787962182
26,100,60,200,0.5,0.2,100,0.5,borda,21,uniform,incisive,None,40,0.495365,0.001249891775000001,-0.5210255897673959,0.477656905312581
27,100,60,200,0.5,0.2,100,0.5,borda,21,uniform,incisive,None,50,0.502615,0.001219586775000001,-0.629295855188607,0.47236378523820255
28,100,60,200,0.5,0.2,100,0.5,borda,21,uniform,incisive,None,60,0.5156900000000001,0.0013923239000000005,-0.4490972697673098,0.08305293604274988
29,100,60,200,0.5,0.2,100,0.5,borda,21,uniform,incisive,None,70,0.5451999999999999,0.001152359999999999,-0.26111487858517474,-0.30102841493826515
30,100,60,200,0.5,0.2,100,0.5,borda,21,uniform,incisive,None,80,0.60907,0.0010317351000000009,-0.05123432343866489,-0.31798046248848033
31,100,60,200,0.5,0.2,100,0.5,borda,21,uniform,incisive,None,90,0.7524649999999999,0.0006744487750000013,0.25623527434334065,-0.9120701333275893
32,100,60,200,0.5,0.2,100,0.5,borda,21,uniform,incisive,None,100,0.9613250000000001,0.00019016937499999998,-0.2702124005111291,-0.0312632873167864
33,100,60,200,0.5,0.3,100,0.5,borda,21,uniform,incisive,None,0,0.51722,0.0010765216000000004,-0.08379058329816766,-0.06317761043976944
34,100,60,200,0.5,0.3,100,0.5,borda,21,uniform,incisive,None,10,0.5197999999999999,0.0010550100000000005,-0.024548953624030038,0.028704342881328948
35,100,60,200,0.5,0.3,100,0.5,borda,21,uniform,incisive,None,20,0.5282,0.00107646,-0.225367245854283,0.11307810681269581
36,100,60,200,0.5,0.3,100,0.5,borda,21,uniform,incisive,None,30,0.534415,0.0011391327749999997,-0.259968744744833,0.14090874036091305
37,100,60,200,0.5,0.3,100,0.5,borda,21,uniform,incisive,None,40,0.5425399999999999,0.0011346983999999997,-0.36309735260985376,0.2336396356562056
38,100,60,200,0.5,0.3,100,0.5,borda,21,uniform,incisive,None,50,0.560095,0.0011195659749999988,-0.30694802673164895,-0.21741836060530995
39,100,60,200,0.5,0.3,100,0.5,borda,21,uniform,incisive,None,60,0.5937850000000001,0.001172748775,-0.483012866143697,0.340403648964382
40,100,60,200,0.5,0.3,100,0.5,borda,21,uniform,incisive,None,70,0.6374950000000001,0.0009071999750000011,0.08288128413433585,-0.2655269218354235
41,100,60,200,0.5,0.3,100,0.5,borda,21,uniform,incisive,None,80,0.7021799999999999,0.0009776975999999994,-0.03281734498897643,-0.3423781351440791
42,100,60,200,0.5,0.3,100,0.5,borda,21,uniform,incisive,None,90,0.826375,0.000614934374999999,0.010487273519864716,-0.7801877358282918
43,100,60,200,0.5,0.3,100,0.5,borda,21,uniform,incisive,None,100,0.9594349999999999,0.00025410577499999985,-0.5027585756297462,-0.09470952635292118
44,100,60,200,0.5,0.4,100,0.5,borda,21,uniform,incisive,None,0,0.56599,0.000836119899999999,-0.1863544669323311,0.19856623440448606
45,100,60,200,0.5,0.4,100,0.5,borda,21,uniform,incisive,None,10,0.571865,0.000862196774999999,-0.1391011706840318,-0.11615123854334364
46,100,60,200,0.5,0.4,100,0.5,borda,21,uniform,incisive,None,20,0.589495,0.0009541699749999999,0.10373802453080083,-0.6877377511134495
47,100,60,200,0.5,0.4,100,0.5,borda,21,uniform,incisive,None,30,0.605905,0.0008626059750000006,0.02233714021134349,-0.22517440645345488
48,100,60,200,0.5,0.4,100,0.5,borda,21,uniform,incisive,None,40,0.620295,0.0009798879750000007,-0.159309723725653,-0.3746013828327124
49,100,60,200,0.5,0.4,100,0.5,borda,21,uniform,incisive,None,50,0.6499000000000001,0.0008441400000000001,-0.052312720490869075,-0.32080198373728575
50,100,60,200,0.5,0.4,100,0.5,borda,21,uniform,incisive,None,60,0.693115,0.000792621774999999,0.1338487327876338,0.966664978726417
51,100,60,200,0.5,0.4,100,0.5,borda,21,uniform,incisive,None,70,0.7274700000000001,0.0008059491000000006,-0.06065930030880579,-0.5103154900851328
52,100,60,200,0.5,0.4,100,0.5,borda,21,uniform,incisive,None,80,0.78276,0.0006671324000000002,0.15193973266125788,-0.28054719641512804
53,100,60,200,0.5,0.4,100,0.5,borda,21,uniform,incisive,None,90,0.867185,0.0005175007750000009,-0.2671301878713298,-0.47641851611422537
54,100,60,200,0.5,0.4,100,0.5,borda,21,uniform,incisive,None,100,0.959175,0.00024269437499999967,-0.7650777253847608,0.8196509798309388
55,100,60,200,0.5,0.5,100,0.5,borda,21,uniform,incisive,None,0,0.5990250000000001,0.0012671243750000004,-0.026745321597797442,0.10833850960322255
56,100,60,200,0.5,0.5,100,0.5,borda,21,uniform,incisive,None,10,0.6056800000000001,0.0011244376000000007,0.050518894229490345,0.11090730608455424
57,100,60,200,0.5,0.5,100,0.5,borda,21,uniform,incisive,None,20,0.6250950000000001,0.000950715975000001,0.0025557719639447475,0.06050774047675711
58,100,60,200,0.5,0.5,100,0.5,borda,21,uniform,incisive,None,30,0.6472899999999999,0.0009128559000000005,0.026147784731392072,-0.27138744196153963
59,100,60,200,0.5,0.5,100,0.5,borda,21,uniform,incisive,None,40,0.66399,0.0010952798999999997,-1.0138480644354515,1.1660266219803326
60,100,60,200,0.5,0.5,100,0.5,borda,21,uniform,incisive,None,50,0.69583,0.0008669110999999989,-0.3633599931080316,-0.23588911488042008
61,100,60,200,0.5,0.5,100,0.5,borda,21,uniform,incisive,None,60,0.738245,0.0008037449750000012,0.29372659586206573,-0.6334659573692418
62,100,60,200,0.5,0.5,100,0.5,borda,21,uniform,incisive,None,70,0.7635899999999999,0.0007978619000000005,0.24858309857221766,-0.17357762490024076
63,100,60,200,0.5,0.5,100,0.5,borda,21,uniform,incisive,None,80,0.8123299999999999,0.000777921099999999,-0.13980238821926264,0.3830616306190091
64,100,60,200,0.5,0.5,100,0.5,borda,21,uniform,incisive,None,90,0.8827549999999998,0.0004989349750000009,-0.07922941732327611,-0.19947452154882184
65,100,60,200,0.5,0.5,100,0.5,borda,21,uniform,incisive,None,100,0.961965,0.00015156377499999995,-0.2680611412194853,0.3919439954768311
66,100,60,200,0.5,0.6,100,0.5,borda,21,uniform,incisive,None,0,0.56978,0.001195651599999999,0.3516006046360578,-0.3630279128717251
67,100,60,200,0.5,0.6,100,0.5,borda,21,uniform,incisive,None,10,0.5753900000000001,0.0011495978999999995,0.3048175326422393,-0.5159002186712076
68,100,60,200,0.5,0.6,100,0.5,borda,21,uniform,incisive,None,20,0.593475,0.0011111993750000005,0.03839371046483855,-0.1717450928827522
69,100,60,200,0.5,0.6,100,0.5,borda,21,uniform,incisive,None,30,0.609205,0.001166392975000001,0.25163591082979436,-0.2880354932755327
70,100,60,200,0.5,0.6,100,0.5,borda,21,uniform,incisive,None,40,0.62291,0.0012210319000000012,0.2128408990960074,-0.6417639982838446
71,100,60,200,0.5,0.6,100,0.5,borda,21,uniform,incisive,None,50,0.655145,0.0010877539750000001,0.019817205466649924,-0.6595086054684214
72,100,60,200,0.5,0.6,100,0.5,borda,21,uniform,incisive,None,60,0.6915150000000001,0.001128979774999999,0.10273578442122866,-0.5545398502841796
73,100,60,200,0.5,0.6,100,0.5,borda,21,uniform,incisive,None,70,0.728045,0.001043852975,-0.036476954677303344,-0.24068542878381338
74,100,60,200,0.5,0.6,100,0.5,borda,21,uniform,incisive,None,80,0.78774,0.0006903423999999995,-0.23929656799898688,-0.17579947480525782
75,100,60,200,0.5,0.6,100,0.5,borda,21,uniform,incisive,None,90,0.8627849999999999,0.0006372687750000008,0.11258197267242603,0.37565559703248397
76,100,60,200,0.5,0.6,100,0.5,borda,21,uniform,incisive,None,100,0.9614100000000001,0.00019286190000000004,-0.20286972938859707,0.05293977556803009
77,100,60,200,0.5,0.7,100,0.5,borda,21,uniform,incisive,None,0,0.522415,0.0011381427750000003,-0.2088208554088735,-0.0002544397304884427
78,100,60,200,0.5,0.7,100,0.5,borda,21,uniform,incisive,None,10,0.5245550000000001,0.0011718269750000002,-0.1408213443842064,0.1894694470189915
79,100,60,200,0.5,0.7,100,0.5,borda,21,uniform,incisive,None,20,0.532905,0.0012594859749999999,-0.2670255510228823,0.4278955754118403
80,100,60,200,0.5,0.7,100,0.5,borda,21,uniform,incisive,None,30,0.540435,0.0011393857749999994,0.1272212445919288,0.38836257154785914
81,100,60,200,0.5,0.7,100,0.5,borda,21,uniform,incisive,None,40,0.54806,0.0011320363999999996,0.17809980702469536,0.7175780679758854
82,100,60,200,0.5,0.7,100,0.5,borda,21,uniform,incisive,None,50,0.56626,0.001221312399999999,0.07886168629543817,0.24135761559521107
83,100,60,200,0.5,0.7,100,0.5,borda,21,uniform,incisive,None,60,0.5984149999999999,0.0011020627750000004,0.4591066361499925,0.09399842104064016
84,100,60,200,0.5,0.7,100,0.5,borda,21,uniform,incisive,None,70,0.6401399999999998,0.0008801804000000007,0.0700730761715219,-0.4039224678724218
85,100,60,200,0.5,0.7,100,0.5,borda,21,uniform,incisive,None,80,0.7069,0.0008017899999999993,-0.25613173799745115,-0.21462744361514652
86,100,60,200,0.5,0.7,100,0.5,borda,21,uniform,incisive,None,90,0.8224300000000001,0.000680395099999999,-0.28146930512397794,-0.042819523072031185
87,100,60,200,0.5,0.7,100,0.5,borda,21,uniform,incisive,None,100,0.96157,0.0001995850999999999,-0.32616534986653917,-0.4259832048784151
88,100,60,200,0.5,0.8,100,0.5,borda,21,uniform,incisive,None,0,0.50689,0.0009898779000000004,-0.20039612637165033,-0.5913397676299055
89,100,60,200,0.5,0.8,100,0.5,borda,21,uniform,incisive,None,10,0.50744,0.0009731964000000004,-0.16167114738507202,-0.6059734700181183
90,100,60,200,0.5,0.8,100,0.5,borda,21,uniform,incisive,None,20,0.5087600000000001,0.0009837124000000004,-0.2118144337356717,-0.5461110180575486
91,100,60,200,0.5,0.8,100,0.5,borda,21,uniform,incisive,None,30,0.509955,0.0010325229750000004,-0.294200921342898,-0.5177075946726801
92,100,60,200,0.5,0.8,100,0.5,borda,21,uniform,incisive,None,40,0.5124449999999999,0.0010312469750000004,-0.1941688810500751,-0.42592421839934147
93,100,60,200,0.5,0.8,100,0.5,borda,21,uniform,incisive,None,50,0.5182100000000001,0.0010128459000000006,-0.20593997121339397,-0.6854890600977752
94,100,60,200,0.5,0.8,100,0.5,borda,21,uniform,incisive,None,60,0.5317200000000001,0.0009771916,-0.2398886911094815,-0.4598474259658385
95,100,60,200,0.5,0.8,100,0.5,borda,21,uniform,incisive,None,70,0.5600050000000001,0.001005924974999999,-0.18768552747166564,-0.6222074624799623
96,100,60,200,0.5,0.8,100,0.5,borda,21,uniform,incisive,None,80,0.6239949999999999,0.0012010649750000008,0.1289587148759422,0.13768069416492823
97,100,60,200,0.5,0.8,100,0.5,borda,21,uniform,incisive,None,90,0.770625,0.0010538343750000003,0.10786012738156162,-0.6176439991444975
98,100,60,200,0.5,0.8,100,0.5,borda,21,uniform,incisive,None,100,0.9588049999999999,0.0002337469749999999,-0.44895549573967,0.4192147749525139
99,100,60,200,0.5,0.9,100,0.5,borda,21,uniform,incisive,None,0,0.49424,0.0010844724000000003,0.22073923339141477,-0.5824354428608425
100,100,60,200,0.5,0.9,100,0.5,borda,21,uniform,incisive,None,10,0.49424,0.0010844724000000003,0.22073923339141477,-0.5824354428608425
101,100,60,200,0.5,0.9,100,0.5,borda,21,uniform,incisive,None,20,0.49424,0.0010844724000000003,0.22073923339141477,-0.5824354428608425
102,100,60,200,0.5,0.9,100,0.5,borda,21,uniform,incisive,None,30,0.49429500000000004,0.0010903279750000003,0.22697621655642505,-0.581841564818756
103,100,60,200,0.5,0.9,100,0.5,borda,21,uniform,incisive,None,40,0.49429500000000004,0.0010903279750000003,0.22697621655642505,-0.581841564818756
104,100,60,200,0.5,0.9,100,0.5,borda,21,uniform,incisive,None,50,0.49440500000000004,0.0010833209750000003,0.22945661478672763,-0.5692946386728122
105,100,60,200,0.5,0.9,100,0.5,borda,21,uniform,incisive,None,60,0.49644000000000005,0.0010686764,0.20556576724399606,-0.6333790628905529
106,100,60,200,0.5,0.9,100,0.5,borda,21,uniform,incisive,None,70,0.504955,0.0010281229750000005,0.24269389579808312,-0.7242839260658456
107,100,60,200,0.5,0.9,100,0.5,borda,21,uniform,incisive,None,80,0.545165,0.0008857477749999992,0.1434466555937795,-0.6081848840410689
108,100,60,200,0.5,0.9,100,0.5,borda,21,uniform,incisive,None,90,0.7003550000000001,0.0007543989749999991,0.053951002156807475,-0.5020369679938264
109,100,60,200,0.5,0.9,100,0.5,borda,21,uniform,incisive,None,100,0.9594099999999999,0.00017515190000000008,-0.25205515751193996,0.4865216134188417
110,100,60,200,0.5,1,100,0.5,borda,21,uniform,incisive,None,0,0.49534500000000004,0.001399955975,0.5732666965069234,-0.14476009007649981
111,100,60,200,0.5,1,100,0.5,borda,21,uniform,incisive,None,10,0.49534500000000004,0.001399955975,0.5732666965069234,-0.14476009007649981
112,100,60,200,0.5,1,100,0.5,borda,21,uniform,incisive,None,20,0.49534500000000004,0.001399955975,0.5732666965069234,-0.14476009007649981
113,100,60,200,0.5,1,100,0.5,borda,21,uniform,incisive,None,30,0.49534500000000004,0.001399955975,0.5732666965069234,-0.14476009007649981
114,100,60,200,0.5,1,100,0.5,borda,21,uniform,incisive,None,40,0.49534500000000004,0.001399955975,0.5732666965069234,-0.14476009007649981
115,100,60,200,0.5,1,100,0.5,borda,21,uniform,incisive,None,50,0.49534500000000004,0.001399955975,0.5732666965069234,-0.14476009007649981
116,100,60,200,0.5,1,100,0.5,borda,21,uniform,incisive,None,60,0.49534500000000004,0.001399955975,0.5732666965069234,-0.14476009007649981
117,100,60,200,0.5,1,100,0.5,borda,21,uniform,incisive,None,70,0.49534500000000004,0.001399955975,0.5732666965069234,-0.14476009007649981
118,100,60,200,0.5,1,100,0.5,borda,21,uniform,incisive,None,80,0.49534500000000004,0.001399955975,0.5732666965069234,-0.14476009007649981
119,100,60,200,0.5,1,100,0.5,borda,21,uniform,incisive,None,90,0.49534500000000004,0.001399955975,0.5732666965069234,-0.14476009007649981
120,100,60,200,0.5,1,100,0.5,borda,21,uniform,incisive,None,100,0.49534500000000004,0.001399955975,0.5732666965069234,-0.14476009007649981
